sub_ind,sub_ID,fit_to,comb_index,comb,feature_names,asymm_LR,bounded_weights,gaze,LR_up,LR_down,inv_temp,gaze_bias,feature_weight_1,feature_weight_2,feature_weight_3,feature_weight_4,cost_type,SSE,LL,BIC,model_type,features
35,2046,joint,14,1110,Coop_Greed_Risk,0,0,0,0.35600000000000004,0.35600000000000004,0.41200000000000003,0.0,2.4930000000000003,3.4930000000000003,-0.09,,SSE,3.9160000000000004,-1.4180000000000001,23.63,FeatureRL,CoGrRiNa
35,2046,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.445,0.445,0.235,0.0,4.26,6.822,0.833,-1.7280000000000002,SSE,3.9160000000000004,-1.412,27.776999999999997,FeatureRL,CoGrRiNa
36,2047,joint,1,0001,Nash,0,0,0,0.375,0.375,0.934,0.0,1.0,,,,SSE,4.968999999999999,-9.031,30.539,FeatureRL,CoGrRiNa
36,2047,joint,2,0010,Risk,0,0,0,1.655,1.655,0.172,0.0,3.502,,,,SSE,4.652,-6.92,26.316999999999997,FeatureRL,CoGrRiNa
36,2047,joint,3,0011,Risk_Nash,0,0,0,2.693,2.693,0.111,0.0,3.543,6.733,,,SSE,3.678,0.594,15.448,FeatureRL,CoGrRiNa
36,2047,joint,4,0100,Greed,0,0,0,1.298,1.298,0.23600000000000002,0.0,3.222,,,,SSE,4.415,-5.247000000000001,22.97,FeatureRL,CoGrRiNa
36,2047,joint,5,0101,Greed_Nash,0,0,0,1.386,1.386,0.255,0.0,2.27,2.7289999999999996,,,SSE,3.486,2.307,12.022,FeatureRL,CoGrRiNa
36,2047,joint,6,0110,Greed_Risk,0,0,0,2.064,2.064,0.19899999999999998,0.0,4.746,3.536,,,SSE,1.521,28.851999999999997,-41.068000000000005,FeatureRL,CoGrRiNa
36,2047,joint,7,0111,Greed_Risk_Nash,0,0,0,0.894,0.894,0.381,0.0,2.279,1.893,0.6709999999999999,,SSE,1.7080000000000002,25.139,-29.484,FeatureRL,CoGrRiNa
36,2047,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,-5.931,,,,SSE,6.824,-19.184,50.845,FeatureRL,CoGrRiNa
36,2047,joint,9,1001,Coop_Nash,0,0,0,0.787,0.787,0.349,0.0,-0.405,2.496,,,SSE,5.266,-10.892999999999999,38.421,FeatureRL,CoGrRiNa
36,2047,joint,10,1010,Coop_Risk,0,0,0,0.762,0.762,0.31,0.0,-0.37200000000000005,1.8430000000000002,,,SSE,4.927,-8.763,34.161,FeatureRL,CoGrRiNa
36,2047,joint,11,1011,Coop_Risk_Nash,0,0,0,1.109,1.109,0.258,0.0,-0.57,1.551,2.909,,SSE,3.807,-0.51,21.814,FeatureRL,CoGrRiNa
36,2047,joint,12,1100,Coop_Greed,0,0,0,0.674,0.674,0.38799999999999996,0.0,-0.359,1.886,,,SSE,4.6530000000000005,-6.932,30.499000000000002,FeatureRL,CoGrRiNa
36,2047,joint,13,1101,Coop_Greed_Nash,0,0,0,0.82,0.82,0.452,0.0,-0.537,1.382,1.609,,SSE,3.525,1.9509999999999998,16.893,FeatureRL,CoGrRiNa
36,2047,joint,14,1110,Coop_Greed_Risk,0,0,0,2.031,2.031,0.22,0.0,-1.338,4.6419999999999995,3.3539999999999996,,SSE,1.3419999999999999,32.867,-44.94,FeatureRL,CoGrRiNa
36,2047,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.084,1.084,0.341,0.0,-0.765,2.6889999999999996,2.141,0.87,SSE,1.544,28.374000000000002,-31.794,FeatureRL,CoGrRiNa
37,2048,joint,1,0001,Nash,0,0,0,1.3359999999999999,1.3359999999999999,0.355,0.0,2.911,,,,SSE,2.72,10.245999999999999,-8.015,FeatureRL,CoGrRiNa
37,2048,joint,2,0010,Risk,0,0,0,0.345,0.345,0.436,0.0,1.5530000000000002,,,,SSE,3.2310000000000003,4.747,2.983,FeatureRL,CoGrRiNa
37,2048,joint,3,0011,Risk_Nash,0,0,0,1.761,1.761,0.11699999999999999,0.0,4.836,4.744,,,SSE,2.456,13.524000000000001,-10.412,FeatureRL,CoGrRiNa
37,2048,joint,4,0100,Greed,0,0,0,0.569,0.569,0.314,0.0,1.275,,,,SSE,3.7119999999999997,0.305,11.867,FeatureRL,CoGrRiNa
37,2048,joint,5,0101,Greed_Nash,0,0,0,0.5489999999999999,0.5489999999999999,0.377,0.0,0.281,2.138,,,SSE,2.576,11.995,-7.354,FeatureRL,CoGrRiNa
37,2048,joint,6,0110,Greed_Risk,0,0,0,0.807,0.807,0.251,0.0,1.65,3.0189999999999997,,,SSE,1.9409999999999998,21.051,-25.465999999999998,FeatureRL,CoGrRiNa
37,2048,joint,7,0111,Greed_Risk_Nash,0,0,0,1.5959999999999999,1.5959999999999999,0.10800000000000001,0.0,3.283,6.334,2.54,,SSE,1.7890000000000001,23.65,-26.506,FeatureRL,CoGrRiNa
37,2048,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,9.967,,,,SSE,4.765,-7.694,27.864,FeatureRL,CoGrRiNa
37,2048,joint,9,1001,Coop_Nash,0,0,0,0.63,0.63,0.621,0.0,0.251,1.515,,,SSE,2.878,8.437999999999999,-0.24100000000000002,FeatureRL,CoGrRiNa
37,2048,joint,10,1010,Coop_Risk,0,0,0,0.455,0.455,0.318,0.0,0.461,2.09,,,SSE,3.2310000000000003,4.738,7.16,FeatureRL,CoGrRiNa
37,2048,joint,11,1011,Coop_Risk_Nash,0,0,0,0.444,0.444,0.46299999999999997,0.0,0.297,1.208,1.1640000000000001,,SSE,2.441,13.708,-6.621,FeatureRL,CoGrRiNa
37,2048,joint,12,1100,Coop_Greed,0,0,0,0.62,0.62,0.271,0.0,0.563,1.421,,,SSE,3.7260000000000004,0.175,16.285999999999998,FeatureRL,CoGrRiNa
37,2048,joint,13,1101,Coop_Greed_Nash,0,0,0,0.39399999999999996,0.39399999999999996,0.517,0.0,0.247,0.203,1.5219999999999998,,SSE,2.572,12.032,-3.2710000000000004,FeatureRL,CoGrRiNa
37,2048,joint,14,1110,Coop_Greed_Risk,0,0,0,0.45899999999999996,0.45899999999999996,0.46399999999999997,0.0,0.322,0.8740000000000001,1.62,,SSE,1.8459999999999999,22.655,-24.516,FeatureRL,CoGrRiNa
37,2048,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.502,0.502,0.355,0.0,0.318,0.996,1.919,0.73,SSE,1.7180000000000002,24.955,-24.956,FeatureRL,CoGrRiNa
38,2050,joint,1,0001,Nash,0,0,0,0.4,0.4,0.33,0.0,1.425,,,,SSE,6.0889999999999995,-15.538,43.553000000000004,FeatureRL,CoGrRiNa
38,2050,joint,2,0010,Risk,0,0,0,0.358,0.358,0.336,0.0,0.826,,,,SSE,6.187,-16.052,44.58,FeatureRL,CoGrRiNa
38,2050,joint,3,0011,Risk_Nash,0,0,0,0.425,0.425,0.243,0.0,0.301,1.751,,,SSE,5.7589999999999995,-13.758,44.152,FeatureRL,CoGrRiNa
38,2050,joint,4,0100,Greed,0,0,0,1.669,1.669,0.126,0.0,4.288,,,,SSE,5.112,-9.943,32.361999999999995,FeatureRL,CoGrRiNa
38,2050,joint,5,0101,Greed_Nash,0,0,0,0.6459999999999999,0.6459999999999999,0.22699999999999998,0.0,1.725,1.24,,,SSE,5.065,-9.648,35.931999999999995,FeatureRL,CoGrRiNa
38,2050,joint,6,0110,Greed_Risk,0,0,0,0.602,0.602,0.33399999999999996,0.0,1.733,0.973,,,SSE,4.159,-3.343,23.320999999999998,FeatureRL,CoGrRiNa
38,2050,joint,7,0111,Greed_Risk_Nash,0,0,0,0.5489999999999999,0.5489999999999999,0.253,0.0,2.215,1.288,-0.125,,SSE,4.489,-5.782,32.359,FeatureRL,CoGrRiNa
38,2050,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,1.249,,,,SSE,6.915,-19.608,51.692,FeatureRL,CoGrRiNa
38,2050,joint,9,1001,Coop_Nash,0,0,0,0.39,0.39,0.204,0.0,0.077,2.2840000000000003,,,SSE,6.218999999999999,-16.215,49.065,FeatureRL,CoGrRiNa
38,2050,joint,10,1010,Coop_Risk,0,0,0,0.9620000000000001,0.9620000000000001,0.105,0.0,0.191,2.61,,,SSE,6.306,-16.658,49.951,FeatureRL,CoGrRiNa
38,2050,joint,11,1011,Coop_Risk_Nash,0,0,0,0.397,0.397,0.235,0.0,0.005,0.31,1.805,,SSE,5.85,-14.259,49.313,FeatureRL,CoGrRiNa
38,2050,joint,12,1100,Coop_Greed,0,0,0,0.569,0.569,0.32,0.0,0.12,1.6480000000000001,,,SSE,5.271,-10.92,38.475,FeatureRL,CoGrRiNa
38,2050,joint,13,1101,Coop_Greed_Nash,0,0,0,0.26,0.26,0.521,0.0,0.015,0.757,0.521,,SSE,5.169,-10.298,41.391000000000005,FeatureRL,CoGrRiNa
38,2050,joint,14,1110,Coop_Greed_Risk,0,0,0,0.9740000000000001,0.9740000000000001,0.209,0.0,0.045,2.734,1.5019999999999998,,SSE,4.188,-3.562,27.918000000000003,FeatureRL,CoGrRiNa
38,2050,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.449,0.449,0.31,0.0,-0.04,1.824,1.053,-0.133,SSE,4.529,-6.065,37.084,FeatureRL,CoGrRiNa
39,2051,joint,1,0001,Nash,0,0,0,0.382,0.382,0.331,0.0,2.8710000000000004,,,,SSE,4.8660000000000005,-8.464,29.405,FeatureRL,CoGrRiNa
39,2051,joint,2,0010,Risk,0,0,0,0.14800000000000002,0.14800000000000002,0.09699999999999999,0.0,0.061,,,,SSE,6.662000000000001,-18.457,49.391000000000005,FeatureRL,CoGrRiNa
39,2051,joint,3,0011,Risk_Nash,0,0,0,0.107,0.107,0.281,0.0,-2.844,5.167999999999999,,,SSE,4.0889999999999995,-2.9619999999999997,22.56,FeatureRL,CoGrRiNa
39,2051,joint,4,0100,Greed,0,0,0,0.47600000000000003,0.47600000000000003,0.213,0.0,5.546,,,,SSE,2.847,8.399,-4.322,FeatureRL,CoGrRiNa
39,2051,joint,5,0101,Greed_Nash,0,0,0,0.29,0.29,0.298,0.0,3.5380000000000003,1.1520000000000001,,,SSE,2.745,9.539,-2.4419999999999997,FeatureRL,CoGrRiNa
39,2051,joint,6,0110,Greed_Risk,0,0,0,0.327,0.327,0.215,0.0,5.25,0.078,,,SSE,2.911,7.672000000000001,1.291,FeatureRL,CoGrRiNa
39,2051,joint,7,0111,Greed_Risk_Nash,0,0,0,0.19699999999999998,0.19699999999999998,0.289,0.0,3.208,-0.616,1.6019999999999999,,SSE,2.799,8.896,3.002,FeatureRL,CoGrRiNa
39,2051,joint,8,1000,Coop,0,0,0,0.703,0.703,0.267,0.0,1.8159999999999998,,,,SSE,6.211,-16.175,44.826,FeatureRL,CoGrRiNa
39,2051,joint,9,1001,Coop_Nash,0,0,0,0.732,0.732,0.215,0.0,2.3,4.721,,,SSE,4.365,-4.887,26.409000000000002,FeatureRL,CoGrRiNa
39,2051,joint,10,1010,Coop_Risk,0,0,0,0.153,0.153,0.145,0.0,2.426,0.027999999999999997,,,SSE,6.2139999999999995,-16.19,49.015,FeatureRL,CoGrRiNa
39,2051,joint,11,1011,Coop_Risk_Nash,0,0,0,0.047,0.047,0.941,0.0,0.485,-0.89,1.633,,SSE,3.575,1.501,17.791,FeatureRL,CoGrRiNa
39,2051,joint,12,1100,Coop_Greed,0,0,0,0.349,0.349,0.368,0.0,1.54,3.45,,,SSE,2.3,15.615,-14.594000000000001,FeatureRL,CoGrRiNa
39,2051,joint,13,1101,Coop_Greed_Nash,0,0,0,0.182,0.182,0.588,0.0,0.9640000000000001,1.92,0.735,,SSE,2.171,17.457,-14.119000000000002,FeatureRL,CoGrRiNa
39,2051,joint,14,1110,Coop_Greed_Risk,0,0,0,0.266,0.266,0.358,0.0,1.548,3.4389999999999996,0.08199999999999999,,SSE,2.345,14.99,-9.185,FeatureRL,CoGrRiNa
39,2051,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.22,0.22,0.32899999999999996,0.0,1.7009999999999998,2.984,-0.7120000000000001,1.82,SSE,2.209,16.913,-8.873,FeatureRL,CoGrRiNa
4,2006,joint,1,0001,Nash,0,0,0,0.195,0.195,0.27399999999999997,0.0,1.412,,,,SSE,4.26,-4.126,20.73,FeatureRL,CoGrRiNa
4,2006,joint,2,0010,Risk,0,0,0,0.193,0.193,0.139,0.0,-1.466,,,,SSE,4.505,-5.909,24.296,FeatureRL,CoGrRiNa
4,2006,joint,3,0011,Risk_Nash,0,0,0,0.13699999999999998,0.13699999999999998,0.135,0.0,-4.918,6.308,,,SSE,3.415,2.94,10.755999999999998,FeatureRL,CoGrRiNa
4,2006,joint,4,0100,Greed,0,0,0,0.392,0.392,0.321,0.0,2.699,,,,SSE,2.347,14.873,-17.269000000000002,FeatureRL,CoGrRiNa
4,2006,joint,5,0101,Greed_Nash,0,0,0,0.28600000000000003,0.28600000000000003,0.295,0.0,3.025,-0.364,,,SSE,2.394,14.235,-11.835,FeatureRL,CoGrRiNa
4,2006,joint,6,0110,Greed_Risk,0,0,0,0.376,0.376,0.222,0.0,3.659,-1.1320000000000001,,,SSE,2.296,15.564,-14.492,FeatureRL,CoGrRiNa
4,2006,joint,7,0111,Greed_Risk_Nash,0,0,0,0.233,0.233,0.26,0.0,2.8930000000000002,-1.094,0.382,,SSE,2.34,14.956,-9.118,FeatureRL,CoGrRiNa
4,2006,joint,8,1000,Coop,0,0,0,0.10300000000000001,0.10300000000000001,0.114,0.0,1.994,,,,SSE,4.48,-5.723,23.923000000000002,FeatureRL,CoGrRiNa
4,2006,joint,9,1001,Coop_Nash,0,0,0,0.872,0.872,0.078,0.0,3.3560000000000003,5.05,,,SSE,4.047,-2.464,21.563000000000002,FeatureRL,CoGrRiNa
4,2006,joint,10,1010,Coop_Risk,0,0,0,0.191,0.191,0.145,0.0,1.625,-1.3980000000000001,,,SSE,4.308,-4.468999999999999,25.574,FeatureRL,CoGrRiNa
4,2006,joint,11,1011,Coop_Risk_Nash,0,0,0,0.1,0.1,0.23399999999999999,0.0,1.093,-2.8569999999999998,3.66,,SSE,3.21,4.949,10.897,FeatureRL,CoGrRiNa
4,2006,joint,12,1100,Coop_Greed,0,0,0,0.42,0.42,0.313,0.0,0.9840000000000001,2.758,,,SSE,2.135,17.995,-19.355,FeatureRL,CoGrRiNa
4,2006,joint,13,1101,Coop_Greed_Nash,0,0,0,0.29600000000000004,0.29600000000000004,0.317,0.0,1.04,2.9339999999999997,-0.45899999999999996,,SSE,2.135,18.003,-15.210999999999999,FeatureRL,CoGrRiNa
4,2006,joint,14,1110,Coop_Greed_Risk,0,0,0,0.6459999999999999,0.6459999999999999,0.147,0.0,2.278,5.747999999999999,-1.8769999999999998,,SSE,2.023,19.721,-18.647000000000002,FeatureRL,CoGrRiNa
4,2006,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.965,0.965,0.07200000000000001,0.0,4.572,11.140999999999998,-4.044,0.955,SSE,2.066,19.046,-13.139000000000001,FeatureRL,CoGrRiNa
40,2053,joint,1,0001,Nash,0,0,0,0.9490000000000001,0.9490000000000001,0.373,0.0,2.123,,,,SSE,8.315,-25.746,63.968999999999994,FeatureRL,CoGrRiNa
40,2053,joint,2,0010,Risk,0,0,0,1.629,1.629,0.039,0.0,-1.3869999999999998,,,,SSE,9.663,-30.500999999999998,73.47800000000001,FeatureRL,CoGrRiNa
40,2053,joint,3,0011,Risk_Nash,0,0,0,2.191,2.191,0.052000000000000005,0.0,-8.696,16.882,,,SSE,8.297,-25.683000000000003,68.002,FeatureRL,CoGrRiNa
40,2053,joint,4,0100,Greed,0,0,0,1.044,1.044,0.161,0.0,5.721,,,,SSE,7.292000000000001,-21.7,55.878,FeatureRL,CoGrRiNa
40,2053,joint,5,0101,Greed_Nash,0,0,0,0.48100000000000004,0.48100000000000004,0.355,0.0,2.641,0.321,,,SSE,6.935,-20.105999999999998,56.847,FeatureRL,CoGrRiNa
40,2053,joint,6,0110,Greed_Risk,0,0,0,0.41700000000000004,0.41700000000000004,0.33,0.0,2.6710000000000003,-0.253,,,SSE,7.143,-21.033,58.702,FeatureRL,CoGrRiNa
40,2053,joint,7,0111,Greed_Risk_Nash,0,0,0,0.371,0.371,0.324,0.0,2.673,-0.16399999999999998,0.233,,SSE,6.99,-20.344,61.483000000000004,FeatureRL,CoGrRiNa
40,2053,joint,8,1000,Coop,0,0,0,0.01,0.01,0.027000000000000003,0.0,19.976,,,,SSE,8.666,-26.834,66.14399999999999,FeatureRL,CoGrRiNa
40,2053,joint,9,1001,Coop_Nash,0,0,0,1.375,1.375,0.195,0.0,4.354,3.42,,,SSE,7.504,-22.226999999999997,61.089,FeatureRL,CoGrRiNa
40,2053,joint,10,1010,Coop_Risk,0,0,0,0.24600000000000002,0.24600000000000002,0.159,0.0,3.6519999999999997,-0.33799999999999997,,,SSE,8.602,-26.596999999999998,69.83,FeatureRL,CoGrRiNa
40,2053,joint,11,1011,Coop_Risk_Nash,0,0,0,0.327,0.327,0.265,0.0,2.628,-2.101,3.7039999999999997,,SSE,7.229,-21.031,62.856,FeatureRL,CoGrRiNa
40,2053,joint,12,1100,Coop_Greed,0,0,0,0.544,0.544,0.32799999999999996,0.0,2.443,2.8539999999999996,,,SSE,6.278,-16.518,49.67100000000001,FeatureRL,CoGrRiNa
40,2053,joint,13,1101,Coop_Greed_Nash,0,0,0,0.657,0.657,0.294,0.0,2.7960000000000003,3.2939999999999996,0.3,,SSE,5.888999999999999,-14.468,49.731,FeatureRL,CoGrRiNa
40,2053,joint,14,1110,Coop_Greed_Risk,0,0,0,0.461,0.461,0.331,0.0,2.4019999999999997,2.952,-0.439,,SSE,6.0520000000000005,-15.343,51.48,FeatureRL,CoGrRiNa
40,2053,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.226,0.226,0.56,0.0,1.335,1.609,-0.242,0.252,SSE,5.933,-14.707,54.368,FeatureRL,CoGrRiNa
41,2054,joint,1,0001,Nash,0,0,0,0.395,0.395,0.485,0.0,2.338,,,,SSE,4.159,-3.335,19.147000000000002,FeatureRL,CoGrRiNa
41,2054,joint,2,0010,Risk,0,0,0,0.034,0.034,0.06,0.0,6.257000000000001,,,,SSE,6.099,-15.589,43.653999999999996,FeatureRL,CoGrRiNa
41,2054,joint,3,0011,Risk_Nash,0,0,0,0.133,0.133,0.255,0.0,-0.4,4.092,,,SSE,4.349,-4.769,26.174,FeatureRL,CoGrRiNa
41,2054,joint,4,0100,Greed,0,0,0,0.15,0.15,0.168,0.0,2.8810000000000002,,,,SSE,5.811,-14.037,40.551,FeatureRL,CoGrRiNa
41,2054,joint,5,0101,Greed_Nash,0,0,0,0.511,0.511,0.109,0.0,1.058,8.629,,,SSE,4.313,-4.499,25.633000000000003,FeatureRL,CoGrRiNa
41,2054,joint,6,0110,Greed_Risk,0,0,0,0.066,0.066,0.127,0.0,3.803,3.139,,,SSE,5.274,-10.937000000000001,38.51,FeatureRL,CoGrRiNa
41,2054,joint,7,0111,Greed_Risk_Nash,0,0,0,0.132,0.132,0.253,0.0,-0.001,-0.551,4.317,,SSE,4.324,-4.582,29.959,FeatureRL,CoGrRiNa
41,2054,joint,8,1000,Coop,0,0,0,3.2880000000000003,3.2880000000000003,0.034,0.0,6.662000000000001,,,,SSE,6.537000000000001,-17.809,48.093999999999994,FeatureRL,CoGrRiNa
41,2054,joint,9,1001,Coop_Nash,0,0,0,0.625,0.625,0.34,0.0,0.988,3.282,,,SSE,4.046,-2.455,21.546,FeatureRL,CoGrRiNa
41,2054,joint,10,1010,Coop_Risk,0,0,0,0.034,0.034,0.061,0.0,2.84,6.245,,,SSE,5.989,-15.012,46.659,FeatureRL,CoGrRiNa
41,2054,joint,11,1011,Coop_Risk_Nash,0,0,0,0.17300000000000001,0.17300000000000001,0.185,0.0,1.1059999999999999,-0.52,5.59,,SSE,4.253,-4.056,28.906,FeatureRL,CoGrRiNa
41,2054,joint,12,1100,Coop_Greed,0,0,0,0.18899999999999997,0.18899999999999997,0.187,0.0,1.064,2.675,,,SSE,5.686,-13.35,43.335,FeatureRL,CoGrRiNa
41,2054,joint,13,1101,Coop_Greed_Nash,0,0,0,0.17300000000000001,0.17300000000000001,0.344,0.0,0.698,0.40700000000000003,2.717,,SSE,4.195,-3.6189999999999998,28.031999999999996,FeatureRL,CoGrRiNa
41,2054,joint,14,1110,Coop_Greed_Risk,0,0,0,0.079,0.079,0.145,0.0,1.3359999999999999,3.4010000000000002,2.799,,SSE,5.151,-10.187000000000001,41.168,FeatureRL,CoGrRiNa
41,2054,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.141,0.141,0.24,0.0,0.878,0.10400000000000001,-0.502,4.4239999999999995,SSE,4.221,-3.8139999999999996,32.580999999999996,FeatureRL,CoGrRiNa
42,2055,joint,1,0001,Nash,0,0,0,0.278,0.278,0.21600000000000003,0.0,3.63,,,,SSE,6.505,-17.652,47.781000000000006,FeatureRL,CoGrRiNa
42,2055,joint,2,0010,Risk,0,0,0,0.24,0.24,0.09,0.0,2.42,,,,SSE,7.84,-23.625,59.727,FeatureRL,CoGrRiNa
42,2055,joint,3,0011,Risk_Nash,0,0,0,0.09,0.09,0.205,0.0,-1.226,4.542,,,SSE,6.388,-17.07,50.775,FeatureRL,CoGrRiNa
42,2055,joint,4,0100,Greed,0,0,0,1.6580000000000001,1.6580000000000001,0.102,0.0,9.816,,,,SSE,5.006,-9.271,31.018,FeatureRL,CoGrRiNa
42,2055,joint,5,0101,Greed_Nash,0,0,0,0.35200000000000004,0.35200000000000004,0.315,0.0,2.487,1.435,,,SSE,4.968999999999999,-9.031,34.696999999999996,FeatureRL,CoGrRiNa
42,2055,joint,6,0110,Greed_Risk,0,0,0,0.344,0.344,0.332,0.0,2.977,0.98,,,SSE,4.915,-8.684,34.003,FeatureRL,CoGrRiNa
42,2055,joint,7,0111,Greed_Risk_Nash,0,0,0,0.475,0.475,0.166,0.0,5.122000000000001,1.207,1.537,,SSE,5.015,-9.327,39.449,FeatureRL,CoGrRiNa
42,2055,joint,8,1000,Coop,0,0,0,2.923,2.923,0.152,0.0,2.103,,,,SSE,7.936,-24.014,60.505,FeatureRL,CoGrRiNa
42,2055,joint,9,1001,Coop_Nash,0,0,0,1.166,1.166,0.113,0.0,1.5519999999999998,7.487,,,SSE,6.394,-17.1,50.836000000000006,FeatureRL,CoGrRiNa
42,2055,joint,10,1010,Coop_Risk,0,0,0,0.251,0.251,0.115,0.0,0.846,1.913,,,SSE,7.805,-23.485,63.605,FeatureRL,CoGrRiNa
42,2055,joint,11,1011,Coop_Risk_Nash,0,0,0,0.132,0.132,0.23600000000000002,0.0,0.474,-1.044,3.991,,SSE,6.3389999999999995,-16.827,54.448,FeatureRL,CoGrRiNa
42,2055,joint,12,1100,Coop_Greed,0,0,0,0.95,0.95,0.22,0.0,0.966,4.669,,,SSE,4.831,-8.13,32.895,FeatureRL,CoGrRiNa
42,2055,joint,13,1101,Coop_Greed_Nash,0,0,0,0.679,0.679,0.20600000000000002,0.0,0.982,3.895,2.383,,SSE,4.802,-7.942,36.678000000000004,FeatureRL,CoGrRiNa
42,2055,joint,14,1110,Coop_Greed_Risk,0,0,0,0.38799999999999996,0.38799999999999996,0.33899999999999997,0.0,0.525,2.923,0.9670000000000001,,SSE,4.7860000000000005,-7.836,36.466,FeatureRL,CoGrRiNa
42,2055,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,0.2,0.2,0.45899999999999996,0.0,0.379,1.8459999999999999,0.41600000000000004,0.631,SSE,4.897,-8.567,42.088,FeatureRL,CoGrRiNa
43,2057,joint,1,0001,Nash,0,0,0,0.7070000000000001,0.7070000000000001,0.607,0.0,0.6559999999999999,,,,SSE,7.484,-22.136999999999997,56.751000000000005,FeatureRL,CoGrRiNa
43,2057,joint,2,0010,Risk,0,0,0,0.01,0.01,0.01,0.0,-7.806,,,,SSE,8.708,-26.985,66.446,FeatureRL,CoGrRiNa
43,2057,joint,3,0011,Risk_Nash,0,0,0,0.18600000000000003,0.18600000000000003,0.262,0.0,-0.77,0.951,,,SSE,8.463,-26.070999999999998,68.777,FeatureRL,CoGrRiNa
43,2057,joint,4,0100,Greed,0,0,0,6.608,6.608,0.10300000000000001,0.0,5.127000000000001,,,,SSE,4.4639999999999995,-5.62,23.715999999999998,FeatureRL,CoGrRiNa
43,2057,joint,5,0101,Greed_Nash,0,0,0,1.7469999999999999,1.7469999999999999,0.284,0.0,1.3359999999999999,1.073,,,SSE,4.397,-5.124,26.884,FeatureRL,CoGrRiNa
43,2057,joint,6,0110,Greed_Risk,0,0,0,0.76,0.76,0.33,0.0,0.815,-0.511,,,SSE,6.519,-17.722,52.07899999999999,FeatureRL,CoGrRiNa
43,2057,joint,7,0111,Greed_Risk_Nash,0,0,0,1.1520000000000001,1.1520000000000001,0.18,0.0,0.5660000000000001,-1.496,1.973,,SSE,6.3,-16.625999999999998,54.04600000000001,FeatureRL,CoGrRiNa
43,2057,joint,8,1000,Coop,0,0,0,0.01,0.01,0.01,0.0,17.75,,,,SSE,8.606,-26.609,65.695,FeatureRL,CoGrRiNa
43,2057,joint,9,1001,Coop_Nash,0,0,0,1.5030000000000001,1.5030000000000001,0.326,0.0,1.8659999999999999,1.022,,,SSE,7.242000000000001,-21.087,58.809,FeatureRL,CoGrRiNa
43,2057,joint,10,1010,Coop_Risk,0,0,0,0.01,0.01,0.01,0.0,17.874000000000002,-7.872000000000001,,,SSE,8.581,-26.519000000000002,69.673,FeatureRL,CoGrRiNa
43,2057,joint,11,1011,Coop_Risk_Nash,0,0,0,0.278,0.278,0.184,0.0,1.183,-1.095,1.331,,SSE,8.342,-25.614,72.02199999999999,FeatureRL,CoGrRiNa
43,2057,joint,12,1100,Coop_Greed,0,0,0,1.442,1.442,0.532,0.0,1.794,0.862,,,SSE,3.718,0.252,16.132,FeatureRL,CoGrRiNa
43,2057,joint,13,1101,Coop_Greed_Nash,0,0,0,1.499,1.499,0.40700000000000003,0.0,1.79,0.914,0.297,,SSE,3.74,0.065,20.665,FeatureRL,CoGrRiNa
43,2057,joint,14,1110,Coop_Greed_Risk,0,0,0,2.094,2.094,0.157,0.0,3.4960000000000004,2.055,-1.3319999999999999,,SSE,5.9639999999999995,-14.875,50.544,FeatureRL,CoGrRiNa
43,2057,joint,15,1111,Coop_Greed_Risk_Nash,0,0,0,1.004,1.004,0.247,0.0,1.755,0.5670000000000001,-1.17,1.331,SSE,5.898,-14.515,53.983000000000004,FeatureRL,CoGrRiNa
44,2058,joint,1,0001,Nash,0,0,0,0.45,0.45,0.345,0.0,3.917,,,,SSE,2.964,7.5,-2.522,FeatureRL,CoGrRiNa
44,2058,joint,2,0010,Risk,0,0,0,0.069,0.069,0.17300000000000001,0.0,5.468999999999999,,,,SSE,3.3310000000000004,3.765,4.947,FeatureRL,CoGrRiNa
44,2058,joint,3,0011,Risk_Nash,0,0,0,0.201,0.201,0.302,0.0,2.294,3.028,,,SSE,2.26,16.18,-15.724,FeatureRL,CoGrRiNa
44,2058,joint,4,0100,Greed,0,0,0,0.061,0.061,0.078,0.0,4.7139999999999995,,,,SSE,5.815,-14.065999999999999,40.608000000000004,FeatureRL,CoGrRiNa
44,2058,joint,5,0101,Greed_Nash,0,0,0,0.10400000000000001,0.10400000000000001,0.31,0.0,-1.7369999999999999,5.405,,,SSE,2.8539999999999996,8.713,-0.7909999999999999,FeatureRL,CoGrRiNa
44,2058,joint,6,0110,Greed_Risk,0,0,0,0.01,0.01,0.049,0.0,9.267999999999999,19.833,,,SSE,2.819,9.109,-1.5830000000000002,FeatureRL,CoGrRiNa
